NCBI Gene ID	Ensembl gene ID
100128568	ENSG00000266983
202151	ENSG00000164188
26953	ENSG00000137040
10048	ENSG00000010017
57610	ENSG00000141084
64901	ENSG00000204764
326627	ENSG00000259144
5905	ENSG00000100401
29098	ENSG00000108961
221547	ENSG00000236603
	ENSG00000232391
	ENSG00000254500
100130621	ENSG00000225125
100129428	ENSG00000228054
100128266	ENSG00000213370
	ENSG00000226183
100420519	ENSG00000233524
	ENSG00000253393
5906	ENSG00000116473
5907	ENSG00000258769
5908	ENSG00000127314
643752	ENSG00000254893
100506390	ENSG00000236857
100128179	ENSG00000214405
100132917	ENSG00000219703
5909	ENSG00000076864
23108	ENSG00000132359
5910	ENSG00000138698
	
5911	ENSG00000125249
5912	ENSG00000181467
57826	ENSG00000123728
101928578	ENSG00000232160
	ENSG00000270938
2889	ENSG00000107263
9693	ENSG00000109756
10411	ENSG00000079337
11069	ENSG00000091428
91149	ENSG00000228016
9771	ENSG00000136237
51735	ENSG00000158987
51195	ENSG00000108352
65059	ENSG00000173166
5913	ENSG00000165917
5914	ENSG00000131759
101929693	ENSG00000265666
5915	ENSG00000077092
105376997	
5916	ENSG00000172819
5918	ENSG00000118849
5919	ENSG00000106538
643255	ENSG00000241622
644425	ENSG00000213543
	ENSG00000231913
644881	ENSG00000250053
	ENSG00000260967
	ENSG00000261010
	ENSG00000260812
642652	ENSG00000259996
	ENSG00000261486
	ENSG00000260153
107075248	ENSG00000283123
5917	ENSG00000113643
100419829	ENSG00000257037
57038	ENSG00000146282
5921	ENSG00000145715
5922	ENSG00000155903
	ENSG00000250170
22821	ENSG00000185989
	ENSG00000232487
10156	ENSG00000105808
100271927	ENSG00000170667
401331	ENSG00000228903
100133005	ENSG00000233297
	ENSG00000241057
8437	ENSG00000111344
9462	ENSG00000075391
100302401	ENSG00000224687
64926	ENSG00000105122
51655	ENSG00000108551
23551	ENSG00000100302
158158	ENSG00000165105
221002	ENSG00000198915
153020	ENSG00000138670
255426	ENSG00000146090
	
5923	ENSG00000058335
5924	ENSG00000113319
102524628	ENSG00000251450
	
10125	ENSG00000172575
10235	ENSG00000068831
25780	ENSG00000152689
105374454	ENSG00000237133
115727	ENSG00000171777
54922	ENSG00000105538
	
	
	
10633	ENSG00000100276
91608	ENSG00000270885
387496	ENSG00000122035
65997	ENSG00000128045
51285	ENSG00000103710
11186	ENSG00000068028
102060282	ENSG00000281358
9770	ENSG00000101265
283349	ENSG00000153179
105369804	ENSG00000256670
83937	ENSG00000107551
83593	ENSG00000266094
166824	ENSG00000169435
8045	ENSG00000099849
11228	ENSG00000123094
100506451	ENSG00000246695
9182	ENSG00000198774
644943	ENSG00000189431
105376557	ENSG00000254670
125950	ENSG00000161847
55225	ENSG00000162437
30062	ENSG00000134438
84839	ENSG00000173976
5925	ENSG00000139687
100862704	ENSG00000231473
9821	ENSG00000023287
57786	ENSG00000146587
100533952	ENSG00000272968
389458	ENSG00000273313
5928	ENSG00000162521
642954	ENSG00000249485
100420527	ENSG00000242457
730180	ENSG00000276290
727842	ENSG00000214561
100288451	ENSG00000256737
	ENSG00000248674
391556	ENSG00000241815
5929	ENSG00000117222
5930	ENSG00000122257
100129156	
5931	ENSG00000102054
5932	ENSG00000101773
140893	ENSG00000130701
100420552	ENSG00000230399
100420607	
10741	ENSG00000089050
10616	ENSG00000125826
79863	ENSG00000101546
100506070	
54715	ENSG00000078328
23543	ENSG00000100320
146713	ENSG00000167281
401466	ENSG00000176731
	ENSG00000226209
	ENSG00000271378
	ENSG00000256351
	ENSG00000271607
	ENSG00000224058
	ENSG00000231780
64080	ENSG00000171174
5933	ENSG00000080839
5934	ENSG00000103479
	
	
5935	ENSG00000102317
5936	ENSG00000173933
83759	ENSG00000173914
10181	ENSG00000003756
100775107	ENSG00000281691
10180	ENSG00000004534
10179	ENSG00000076053
100420108	ENSG00000223427
	
9939	ENSG00000265241
8241	ENSG00000182872
54033	ENSG00000185272
100420213	ENSG00000271488
10137	ENSG00000244462
389677	ENSG00000183808
55472	ENSG00000279331
	
105375645	ENSG00000253848
10432	ENSG00000239306
100526737	ENSG00000248643
64783	ENSG00000162775
440600	ENSG00000227963
29890	ENSG00000259956
84991	ENSG00000134453
100133330	ENSG00000226625
642389	ENSG00000273999
100132949	ENSG00000237207
100128974	ENSG00000259585
92400	ENSG00000119446
9904	ENSG00000122965
282996	ENSG00000203867
55696	ENSG00000086589
400645	ENSG00000265097
100271871	ENSG00000213411
100128867	ENSG00000226485
100271870	ENSG00000277769
100133206	ENSG00000231137
644509	ENSG00000275643
	ENSG00000223395
	
	
	
100132115	
100131641	ENSG00000260631
100130603	ENSG00000261284
55147	ENSG00000100461
221662	ENSG00000112183
58517	ENSG00000119707
105370560	ENSG00000258813
64062	ENSG00000139746
100505538	ENSG00000227354
54439	ENSG00000091009
55131	ENSG00000106344
155435	ENSG00000184863
100506302	ENSG00000216895
23029	ENSG00000188739
55544	ENSG00000132819
100291105	ENSG00000218018
9584	ENSG00000131051
643167	ENSG00000214019
55285	ENSG00000089682
79171	ENSG00000126254
375287	ENSG00000184898
100131568	ENSG00000239263
375316	ENSG00000177483
129831	ENSG00000155636
166863	ENSG00000151962
54502	ENSG00000163694
84060	ENSG00000127993
132817	ENSG00000223620
5937	ENSG00000153250
5938	ENSG00000225422
5939	ENSG00000076067
643427	ENSG00000213250
27303	ENSG00000144642
	ENSG00000235593
	ENSG00000203506
	ENSG00000235904
27316	ENSG00000147274
51634	ENSG00000134597
100128341	ENSG00000226406
100132808	ENSG00000213423
100421047	ENSG00000223575
	ENSG00000230879
391804	ENSG00000227087
494115	ENSG00000213516
27288	ENSG00000170748
139804	ENSG00000175718
3186	ENSG00000216835
441391	ENSG00000215210
143543	ENSG00000255063
100132580	ENSG00000249465
100288788	ENSG00000217835
5940	ENSG00000234414
	
286557	ENSG00000197038
378948	ENSG00000242875
5942	
378949	ENSG00000244395
378950	ENSG00000242389
159163	ENSG00000169800
100287769	
5944	ENSG00000169811
378951	ENSG00000226941
	ENSG00000229234
5945	ENSG00000226092
375850	ENSG00000224657
140123	ENSG00000215540
347598	ENSG00000215507
159125	ENSG00000223637
159162	ENSG00000243040
378952	ENSG00000223744
378953	ENSG00000238073
378955	ENSG00000227204
140100	ENSG00000225809
140101	
378956	ENSG00000229208
379005	ENSG00000234950
379006	ENSG00000236718
379007	
379008	ENSG00000237269
379009	ENSG00000225615
379010	
379011	ENSG00000230727
379012	ENSG00000234399
379024	ENSG00000227633
64593	ENSG00000231436
5947	ENSG00000114115
5948	ENSG00000114113
5949	ENSG00000265203
5950	ENSG00000138207
83758	ENSG00000139194
116362	ENSG00000162444
3516	ENSG00000168214
11317	ENSG00000124232
100310842	
3517	ENSG00000274181
58164	
58163	
100288841	ENSG00000232239
643198	ENSG00000227924
100133122	ENSG00000234217
11030	ENSG00000157110
100128750	ENSG00000254109
348093	ENSG00000166831
100421512	ENSG00000234025
54032	ENSG00000234159
	
64145	ENSG00000131381
	
	
	
9978	ENSG00000100387
100287985	ENSG00000226860
100500934	ENSG00000251050
149041	ENSG00000135870
105371620	ENSG00000224977
	ENSG00000236535
54542	ENSG00000056586
	
1827	ENSG00000159200
10231	ENSG00000172348
101926898	ENSG00000236466
11123	ENSG00000117602
100750325	
55213	ENSG00000136144
1102	ENSG00000136161
100130253	ENSG00000235150
1104	ENSG00000180198
81554	ENSG00000274523
55920	ENSG00000179051
	ENSG00000227751
650983	ENSG00000234385
100421075	ENSG00000237997
100131932	ENSG00000233951
100421090	ENSG00000249558
100131442	ENSG00000241018
100421131	ENSG00000254454
442221	ENSG00000220666
100129714	ENSG00000250185
91433	ENSG00000166965
116435297	ENSG00000258384
	
9986	ENSG00000173653
	
	
25898	ENSG00000163743
10171	ENSG00000120158
	
5954	ENSG00000049449
442234	ENSG00000215477
728913	ENSG00000214455
5955	ENSG00000117906
57333	ENSG00000142552
23186	ENSG00000089902
283248	ENSG00000167771
55758	ENSG00000117625
	
92241	ENSG00000198771
5957	ENSG00000109047
	
343035	ENSG00000198570
647286	ENSG00000227729
	
5959	ENSG00000135437
50700	ENSG00000080511
157506	ENSG00000121039
101926926	ENSG00000250295
51109	ENSG00000072042
145226	ENSG00000139988
112724	ENSG00000160439
57665	ENSG00000240857
8608	ENSG00000139547
201299	ENSG00000278023
	ENSG00000266504
	ENSG00000266497
100418928	ENSG00000267708
	ENSG00000271974
100131347	ENSG00000263818
	
	
152225	ENSG00000214407
5962	ENSG00000137710
643244	ENSG00000255387
5964	ENSG00000223391
100132076	ENSG00000238247
9985	ENSG00000100918
283677	ENSG00000183324
	
8434	ENSG00000122707
5965	ENSG00000004700
9401	ENSG00000160957
9400	ENSG00000108469
283461	ENSG00000180116
345051	ENSG00000250673
65055	ENSG00000068615
51308	ENSG00000132563
221035	ENSG00000165476
80346	ENSG00000168476
7905	ENSG00000129625
92840	ENSG00000115255
5967	ENSG00000115386
5968	ENSG00000172023
5969	ENSG00000204787
5068	ENSG00000172016
130120	ENSG00000143954
83998	ENSG00000134193
5966	ENSG00000162924
400957	ENSG00000228414
5970	ENSG00000173039
105369347	ENSG00000285533
5971	ENSG00000104856
57614	ENSG00000134444
768211	ENSG00000181826
285613	ENSG00000164620
5649	ENSG00000189056
84957	ENSG00000054967
28954	ENSG00000088320
161253	ENSG00000139890
5972	ENSG00000143839
5973	ENSG00000102032
	ENSG00000287431
	
	
387849	ENSG00000174236
29803	ENSG00000214022
105375563	ENSG00000240449
85021	ENSG00000135597
9185	ENSG00000169891
11079	ENSG00000157916
473	ENSG00000142599
102724552	ENSG00000232912
	ENSG00000225189
	ENSG00000235014
646396	
85004	ENSG00000134533
	ENSG00000255660
	ENSG00000256650
79785	ENSG00000111404
55196	ENSG00000174718
389075	ENSG00000182698
5978	ENSG00000084093
5979	ENSG00000165731
56729	ENSG00000104918
84666	ENSG00000163515
54463	ENSG00000154153
101929524	ENSG00000246214
79137	ENSG00000144567
162427	ENSG00000141699
54884	ENSG00000042445
51455	ENSG00000135945
5980	ENSG00000009413
	ENSG00000229276
55049	ENSG00000006015
57455	ENSG00000079313
254958	ENSG00000205176
100288527	ENSG00000276998
441359	ENSG00000273567
653042	ENSG00000270416
107986879	ENSG00000277436
441362	ENSG00000277422
	
392242	ENSG00000270971
100506246	ENSG00000271381
100288500	ENSG00000276540
100288470	ENSG00000275928
100289448	ENSG00000276006
25996	ENSG00000076043
57109	ENSG00000148300
81691	ENSG00000005189
158035	ENSG00000283945
5981	ENSG00000035928
5982	ENSG00000049541
5983	ENSG00000133119
100131711	ENSG00000236158
5984	ENSG00000163918
5985	ENSG00000111445
100421549	ENSG00000233526
317671	ENSG00000175449
100129167	ENSG00000231650
117584	ENSG00000092871
55312	ENSG00000135002
100313962	ENSG00000215802
100132753	ENSG00000239439
	ENSG00000241546
100313968	ENSG00000230769
100129948	ENSG00000226036
	ENSG00000243165
144347	ENSG00000178882
359845	ENSG00000183688
5986	ENSG00000169733
	
5988	ENSG00000128250
10740	ENSG00000225465
10739	ENSG00000128253
10738	ENSG00000128276
10737	ENSG00000205853
342931	ENSG00000223638
729974	ENSG00000229292
646663	ENSG00000255238
100420059	
	ENSG00000251220
100420036	
100420058	ENSG00000248720
100130079	ENSG00000278292
100420055	ENSG00000254268
442247	ENSG00000251258
91869	ENSG00000163933
23180	ENSG00000131378
360015	ENSG00000234795
130132	ENSG00000162944
55159	ENSG00000168411
5989	ENSG00000132005
5990	ENSG00000087903
5991	ENSG00000080298
101929302	ENSG00000232104
5992	ENSG00000111783
5993	ENSG00000143390
101927886	ENSG00000237976
222546	ENSG00000185002
64864	ENSG00000181827
731220	ENSG00000196460
8625	ENSG00000064490
5994	ENSG00000133111
28984	ENSG00000102760
23179	ENSG00000143344
5863	ENSG00000237441
57139	ENSG00000205517
266747	ENSG00000159496
100422292	ENSG00000232218
56963	ENSG00000182175
285704	ENSG00000174136
503569	ENSG00000246763
9104	ENSG00000130988
9827	ENSG00000107185
400966	ENSG00000187627
729857	ENSG00000185304
653489	ENSG00000153165
285190	ENSG00000196862
729121	ENSG00000230651
84220	ENSG00000015568
729540	ENSG00000183054
727851	ENSG00000169629
5995	ENSG00000148604
5996	ENSG00000090104
5997	ENSG00000116741
	
5998	ENSG00000138835
5999	ENSG00000117152
8490	ENSG00000143248
101928404	ENSG00000232892
9628	ENSG00000182732
6000	ENSG00000182901
401190	ENSG00000186479
85397	ENSG00000135824
8787	ENSG00000108370
388531	ENSG00000186326
6001	ENSG00000148908
8786	ENSG00000076344
6002	ENSG00000159788
6003	ENSG00000127074
10636	ENSG00000169220
6004	ENSG00000143333
26575	ENSG00000091844
100128628	ENSG00000229473
64407	ENSG00000150681
10287	ENSG00000171700
8601	ENSG00000147509
431704	ENSG00000253148
26166	ENSG00000132554
353299	ENSG00000121446
	
	
6005	ENSG00000112077
84236	ENSG00000144468
57414	ENSG00000005486
25807	ENSG00000100263
64285	ENSG00000007384
131973	ENSG00000234123
79651	ENSG00000129667
9028	ENSG00000103269
54933	ENSG00000158315
162494	ENSG00000141314
	
57127	ENSG00000132677
6006	ENSG00000188672
51458	ENSG00000140519
6007	ENSG00000187010
6009	ENSG00000106615
121268	ENSG00000167550
6008	ENSG00000229927
101060032	ENSG00000226964
692231	ENSG00000237446
440712	ENSG00000263961
83695	ENSG00000171792
6010	ENSG00000163914
387	ENSG00000067560
	ENSG00000235908
388	ENSG00000143878
9886	ENSG00000072422
23221	ENSG00000008853
22836	ENSG00000164292
389	ENSG00000155366
29984	ENSG00000173156
54509	ENSG00000139725
391	ENSG00000177105
392489	ENSG00000213706
399	ENSG00000168421
57381	ENSG00000126785
23433	ENSG00000119729
100506142	ENSG00000250116
319093	ENSG00000258568
730041	ENSG00000232742
284988	ENSG00000230756
55288	ENSG00000126858
100462813	ENSG00000266145
100462811	ENSG00000203616
100462810	ENSG00000242756
89941	ENSG00000140983
58480	ENSG00000116574
171177	ENSG00000104140
158800	ENSG00000101883
101928969	ENSG00000258545
101928941	ENSG00000234493
107075106	ENSG00000282850
107075307	ENSG00000282933
84528	ENSG00000131721
727940	ENSG00000203989
114822	ENSG00000158106
78998	ENSG00000254389
85415	ENSG00000131941
646090	ENSG00000258628
158787	ENSG00000158423
26150	ENSG00000128408
57589	ENSG00000107036
79608	ENSG00000166405
101927936	ENSG00000246820
60626	ENSG00000177963
55188	ENSG00000111785
253260	ENSG00000164327
10247	ENSG00000132541
	
	
55183	ENSG00000080345
23586	ENSG00000107201
284485	ENSG00000178796
83547	ENSG00000167705
353116	ENSG00000188026
196383	ENSG00000150977
23504	ENSG00000060709
85376	ENSG00000275793
440804	ENSG00000274600
150221	ENSG00000183246
284716	ENSG00000177181
57494	ENSG00000166532
54031	ENSG00000189089
	ENSG00000225920
	
285636	ENSG00000205765
22999	ENSG00000079841
9699	ENSG00000176406
9783	ENSG00000117016
140730	ENSG00000101098
9610	ENSG00000174791
54453	ENSG00000132669
79890	ENSG00000100599
6015	ENSG00000204227
126432	ENSG00000187994
60561	ENSG00000135249
83732	ENSG00000124784
55781	ENSG00000058729
8780	ENSG00000101782
122145	ENSG00000225944
79697	ENSG00000170468
84864	ENSG00000170854
8737	ENSG00000137275
8767	ENSG00000104312
11035	ENSG00000129465
54101	ENSG00000183421
79567	ENSG00000039523
9750	ENSG00000111913
140876	ENSG00000042062
100506175	ENSG00000234693
92129	ENSG00000147223
134701	ENSG00000203877
53820	ENSG00000183145
100421053	
	
6016	ENSG00000143622
6014	ENSG00000152214
84934	ENSG00000139405
6017	ENSG00000140522
6018	ENSG00000117000
57008	
91298	ENSG00000133641
100129574	ENSG00000250480
100129989	ENSG00000244561
100129100	ENSG00000250962
51132	ENSG00000131263
	ENSG00000229456
	ENSG00000237278
645453	
6013	ENSG00000107018
6019	ENSG00000107014
117579	ENSG00000171136
	
112846	ENSG00000258427
29919	ENSG00000141452
	
	
51115	ENSG00000176623
151393	ENSG00000115841
	ENSG00000235848
55177	ENSG00000137824
102724122	ENSG00000250961
80010	ENSG00000178966
116028	ENSG00000175643
55005	ENSG00000155906
64795	ENSG00000153561
64777	ENSG00000145916
6023	ENSG00000277027
	
	
	
	
106481874	ENSG00000223088
	
196475	ENSG00000255794
	
	
	
	
125050	ENSG00000283293
	
100873845	ENSG00000202395
100873846	ENSG00000252812
100873847	ENSG00000223341
100873848	ENSG00000271818
100873849	ENSG00000252854
100873850	ENSG00000201665
100873851	ENSG00000222472
100873852	ENSG00000222969
100873853	ENSG00000201793
100873873	ENSG00000201161
106479099	ENSG00000252827
106480836	ENSG00000252084
106479100	ENSG00000251742
106479101	ENSG00000251809
106480456	ENSG00000201612
106480837	ENSG00000222112
106479102	ENSG00000223174
106480838	ENSG00000251814
106479103	ENSG00000251825
106479104	ENSG00000199622
106480839	ENSG00000252312
106481805	ENSG00000201967
106479105	ENSG00000280039
106480840	ENSG00000251697
106480364	ENSG00000199319
106479106	ENSG00000222179
106480841	ENSG00000222616
106479107	ENSG00000201640
106480457	ENSG00000222889
106479108	ENSG00000223305
106480842	ENSG00000252163
106479109	ENSG00000222099
106480843	ENSG00000222874
106479110	ENSG00000251951
106479111	ENSG00000253019
106480458	ENSG00000200867
106480844	ENSG00000201364
106479112	ENSG00000222714
106480845	ENSG00000222705
106479113	ENSG00000253020
	
106480846	ENSG00000222845
106481806	ENSG00000251982
106479114	ENSG00000200472
106479115	ENSG00000200379
106480847	ENSG00000251751
106481974	ENSG00000202217
106479116	ENSG00000201901
106480848	ENSG00000252484
106480459	ENSG00000201564
106479117	ENSG00000222713
106479118	ENSG00000252028
106480849	ENSG00000223269
107080626	ENSG00000222636
106479119	ENSG00000201758
106481807	ENSG00000222445
106479120	ENSG00000253057
106480850	ENSG00000222942
106479121	ENSG00000222452
106480851	ENSG00000252794
106479122	ENSG00000222574
106480460	ENSG00000207269
106479123	ENSG00000200057
106480852	ENSG00000253015
106479124	ENSG00000222210
106480853	ENSG00000252490
106479125	ENSG00000251714
106480854	ENSG00000222987
106480461	ENSG00000202260
107057644	ENSG00000252464
106479126	ENSG00000201428
106481748	ENSG00000199197
106480855	ENSG00000223007
106479127	ENSG00000199719
106480856	ENSG00000199940
106481808	ENSG00000201289
106479128	ENSG00000200131
106479129	ENSG00000201581
106480857	ENSG00000200243
106479130	ENSG00000202058
106480858	ENSG00000202473
106480462	ENSG00000252595
106479131	ENSG00000252321
	
106479132	ENSG00000223281
106480859	ENSG00000222386
106479133	ENSG00000200966
106480860	ENSG00000252656
106479134	ENSG00000222706
106481809	ENSG00000199883
106480861	ENSG00000222784
106479135	ENSG00000253075
106479136	ENSG00000200708
106480365	ENSG00000222976
106480862	ENSG00000199730
106479137	ENSG00000252757
106480463	ENSG00000222898
106480863	ENSG00000252879
106479138	ENSG00000252837
106479139	ENSG00000223190
106480864	ENSG00000223308
106481810	ENSG00000223118
106479140	ENSG00000200718
106480865	ENSG00000199475
106479141	ENSG00000253001
106479142	ENSG00000222764
106480464	ENSG00000201027
106480866	ENSG00000223299
106479143	ENSG00000222524
106480867	ENSG00000222078
106479144	ENSG00000222281
106479145	ENSG00000223145
106480465	ENSG00000200761
106480868	ENSG00000222259
106479146	ENSG00000200047
106480869	ENSG00000252711
106479147	ENSG00000222107
106633802	ENSG00000201201
106481749	ENSG00000222685
106480870	ENSG00000222693
106481811	ENSG00000222774
106479148	ENSG00000251732
106479149	ENSG00000222664
106480871	ENSG00000201600
106479150	ENSG00000222413
106480872	ENSG00000223075
106480466	ENSG00000222375
106479151	ENSG00000201140
106479152	ENSG00000222220
106480873	ENSG00000201794
106479153	ENSG00000222630
106480874	ENSG00000251810
106481812	ENSG00000201715
106479154	ENSG00000200830
106480875	ENSG00000252358
106479155	ENSG00000222859
106479156	ENSG00000223006
	
106480876	ENSG00000222343
106480366	ENSG00000223128
106479157	ENSG00000251976
106480877	ENSG00000223168
106479158	ENSG00000222451
106479159	ENSG00000223040
106480878	ENSG00000200161
106479160	ENSG00000222174
106480879	ENSG00000252963
106480467	ENSG00000222111
106479161	ENSG00000199878
106480880	ENSG00000222448
106479162	ENSG00000222162
106479163	ENSG00000222376
106481813	ENSG00000201896
106480881	ENSG00000222068
106479164	ENSG00000251840
106480882	ENSG00000222240
106479165	ENSG00000251983
106480883	ENSG00000222385
106480468	ENSG00000222589
106479166	ENSG00000200674
106479167	ENSG00000223042
106480884	ENSG00000200475
106479168	ENSG00000200091
106480885	ENSG00000251947
106480367	ENSG00000223282
